電池編號,V:測試電壓值 ,I:漏電流值,OM:絕緣電阻值,PF:結果判定
Q318T1H1-066,248.943,0,1489600000,128
Q318T1H1-067,248.943,0,1565980000,128
Q318T1H1-068,248.943,0,1454130000,128
Q318T1H1-069,248.943,0,1607190000,128
Q318T1H1-070,248.943,0,1489600000,128
Q318T1H1-071,248.943,0,1489600000,128
Q318T1H1-072,248.943,0,1565980000,128
Q318T1H1-200,248.943,0,263247000,128
Q318T1H1-200,248.943,0,1526840000,128
Q318T1H1-201,248.535,0,1524340000,128
Q318T1H1-202,247.721,0,1688150000,128
Q318T1H2-001,248.943,0,1489600000,128
Q318T1H2-002,249.35,0,1529330000,128
Q318T1H2-003,248.943,0,1489600000,128
Q318T1H2-004,248.943,0,1607190000,128
Q318T1H2-006,248.943,0,1526840000,128
Q318T1H2-007,248.943,0,1526840000,128
Q318T1H2-008,248.943,0,1489600000,128
Q318T1H2-009,249.35,0,1529330000,128
Q318T1H2-009,248.535,0,1524340000,128
Q318T1H2-010,248.943,0,1650630000,128
Q318T1H2-011,248.943,0,1489600000,128
Q318T1H2-012,249.35,0,215399000,66
Q318T1H2-012,248.943,0,1607190000,128
Q318T1H2-013,248.943,0,1696480000,128
Q318T1H2-014,248.943,0,1489600000,128
Q318T1H2-015,248.943,0,581651000,128
Q318T1H2-016,248.535,0,1487160000,128
Q318T1H2-017,248.943,0,1565980000,128
Q318T1H2-018,248.943,0,848241000,128
Q318T1H2-019,248.943,0,1565980000,128
Q318T1H2-020,248.943,0,1565980000,128
Q318T1H2-021,248.943,0,1489600000,128
Q318T1H2-022,248.943,0,1565980000,128
Q318T1H2-023,248.943,0,1489600000,128
Q318T1H2-024,248.943,0,1489600000,128
Q318T1H2-025,248.943,0,1489600000,128
Q318T1H2-026,248.943,0,1565980000,128
Q318T1H2-027,249.35,0,1568550000,128
Q318T1H2-028,248.943,0,1489600000,128
Q318T1H2-029,248.943,0,1607190000,128
Q318T1H2-030,248.943,0,540472000,66
Q318T1H2-030,248.943,0,1526840000,128
Q318T1H2-031,248.943,0,1489600000,128
Q318T1H2-032,248.128,0,548409000,128
Q318T1H2-033,248.943,0,1489600000,128
Q318T1H2-034,248.943,0,1526840000,128
Q318T1H2-035,248.535,0,1604560000,128
Q318T1H2-036,248.943,0,1489600000,128
Q318T1H2-037,248.943,0,1526840000,128
Q318T1H2-038,248.943,0,1526840000,128
Q318T1H2-039,248.943,0,1489600000,128
Q318T1H2-040,248.943,0,1489600000,128
Q318T1H2-041,248.943,0,1489600000,128
Q318T1H2-042,248.943,0,1526840000,128
Q318T1H2-043,248.943,0,1489600000,128
Q318T1H2-044,248.943,0,1489600000,128
Q318T1H2-045,248.943,0,1526840000,128
Q318T1H2-046,248.943,0,1744950000,128
Q318T1H2-047,248.943,0,1526840000,128
Q318T1H2-048,248.943,0,1565980000,128
Q318T1H2-049,248.943,0,1489600000,128
Q318T1H2-050,248.943,0,1607190000,128
Q318T1H2-051,248.943,0,1526840000,128
Q318T1H2-052,248.943,0,1526840000,128
Q318T1H2-053,-1,-1,-1,98
Q318T1H2-053,248.943,0,1526840000,128
Q318T1H2-054,248.943,0,1565980000,128
Q318T1H2-055,248.943,0,1489600000,128
Q318T1H2-056,248.943,0,1565980000,128
Q318T1H2-057,248.943,0,1607190000,128
Q318T1H2-058,248.128,0,1484720000,128
Q318T1H2-059,248.943,0,1489600000,128
Q318T1H2-060,248.535,0,1487160000,128
Q318T1H2-061,248.943,0,1607190000,128
Q318T1H2-062,248.943,0,1526840000,128
Q318T1H2-063,248.943,0,1489600000,128
Q318T1H2-064,248.943,0,1489600000,128
Q318T1H2-065,248.943,0,1246400000,128
Q318T1H2-066,248.943,0,1489600000,128
Q318T1H2-067,248.943,0,1489600000,128
Q318T1H2-068,248.943,0,1526840000,128
Q318T1H2-069,248.943,0,306901000,66
Q318T1H2-069,248.943,0,1489600000,128
Q318T1H2-100,248.943,0,1489600000,128
Q318T1I1-001,247.721,0,1482280000,128
Q318T1I1-002,249.35,0,1911670000,128
Q318T1I1-003,249.35,0,1492030000,128
Q318T1I1-004,248.943,0,3197220000,128
Q318T1I1-005,248.943,0,1489600000,128
Q318T1I1-006,248.943,0,1489600000,128
Q318T1I1-007,248.943,0,1489600000,128
Q318T1I1-008,249.35,0,1492030000,128
Q318T1I1-009,248.535,0,1487160000,128
Q318T1I1-010,248.943,0,1565980000,128
Q318T1I1-011,248.943,0,1489600000,128
Q318T1I1-012,248.943,0,1526840000,128
Q318T1I1-013,249.35,0,1492030000,128
Q318T1I1-014,248.943,0,1526840000,128
Q318T1I1-015,248.535,0,1487160000,128
Q318T1I1-016,249.35,0,1568550000,128
Q318T1I1-017,249.35,0,1492030000,128
Q318T1I1-018,249.35,0,1492030000,128
Q318T1I1-020,248.943,0,1489600000,128
Q318T1I1-021,249.35,0,1492030000,128
Q318T1I1-022,248.943,0,1489600000,128
Q318T1I1-023,249.35,0,1492030000,128
Q318T1I1-024,249.35,0,1492030000,128
Q318T1I1-025,248.943,0,1489600000,128
Q318T1I1-026,249.35,0,1492030000,128
Q318T1I1-027,248.943,0,1489600000,128
Q318T1I1-028,249.35,0,1492030000,128
Q318T1I1-029,248.943,0,1489600000,128
Q318T1I1-030,249.35,0,1529330000,128
Q318T1I1-031,247.721,0,1482280000,128
Q318T1I1-032,248.943,0,1489600000,128
Q318T1I1-033,247.721,0,1519340000,128
Q318T1I1-034,248.943,0,1489600000,128
Q318T1I1-035,248.943,0,1489600000,128
Q318T1I1-036,247.313,0,1479840000,128
Q318T1I1-037,248.535,0,1487160000,128
Q318T1I1-038,248.535,0,1487160000,128
Q318T1I1-039,248.943,0,1489600000,128
Q318T1I1-040,248.943,0,1489600000,128
Q318T1I1-041,248.943,0,1489600000,128
Q318T1I1-042,248.943,0,1526840000,128
Q318T1I1-043,247.721,0,1482280000,128
Q318T1I1-044,248.943,0,1489600000,128
Q318T1I1-045,248.943,0,1489600000,128
Q318T1I1-046,248.943,0,1489600000,128
Q318T1I1-047,248.943,0,1489600000,128
Q318T1I1-048,248.943,0,1489600000,128
Q318T1I1-049,248.943,0,1489600000,128
Q318T1I1-050,249.35,0,1492030000,128
Q318T1I1-051,248.943,0,1489600000,128
Q318T1I1-052,248.943,0,1489600000,128
Q318T1I1-054,248.943,0,1489600000,128
Q318T1I1-055,248.943,0,1489600000,128
Q318T1I1-056,247.721,0,1482280000,128
Q318T1I1-058,247.313,0,1479840000,128
Q318T1I1-059,248.943,0,1489600000,128
Q318T1I1-060,248.535,0,1487160000,128
Q318T1I1-061,248.943,0,1526840000,128
Q318T1I1-062,248.943,0,1489600000,128
Q318T1I1-063,248.943,0,1489600000,128
Q318T1I1-064,249.35,0,1492030000,128
Q318T1I1-065,248.943,0,1489600000,128
Q318T1I1-066   ,248.535,0,1524340000,128
Q318T1I1-067,249.35,0,1492030000,128
Q318T1I1-068,248.128,0,1484720000,128
Q318T1I1-069,248.128,0,1484720000,128
Q318T1I1-070,249.35,0,1492030000,128
Q318T1I1-071,248.943,0,1489600000,128
Q318T1I1-072,248.943,0,1489600000,128
Q318T1I1-073,247.313,0,1479840000,128
Q318T1I1-074  ,247.721,0,1482280000,128
Q318T1I1-075,248.943,0,1489600000,128
Q318T1I1-077,249.35,0,1492030000,128
Q318T1I1-079,248.943,0,1489600000,128
Q318T1I1-200,248.943,0,1489600000,128
Q318T1I1-201,249.35,0,1492030000,128
Q318T1I1-202,248.943,0,1489600000,128
Q318T1I1-203,249.35,0,1492030000,128
Q318T1I1-204,248.943,0,1489600000,128
Q319T1A1-001,249.35,0,1699260000,128
Q319T1A1-002,248.943,0,379338000,128
Q319T1A1-003,247.313,0,1685380000,128
Q319T1A1-004,249.35,0,1492030000,128
Q319T1A1-005,249.35,0,1492030000,128
Q319T1A1-006,249.35,0,1529330000,128
Q319T1A1-007,249.35,0,1492030000,128
Q319T1A1-008,248.943,0,224534000,128
Q319T1A1-009,249.35,0,1529330000,128
Q319T1A1-010,248.535,0,222531000,128
Q319T1A1-011,248.943,0,1489600000,128
Q319T1A1-012,247.721,0,1519340000,128
Q319T1A1-013,249.35,0,1492030000,128
Q319T1A1-014,249.35,0,1492030000,128
Q319T1A1-015,249.35,0,1492030000,128
Q319T1A1-016,249.35,0,1529330000,128
Q319T1A1-017,249.35,0,1529330000,128
Q319T1A1-018,248.943,0,1489600000,128
Q319T1A1-019,248.943,0,310017000,128
Q319T1A1-020,247.721,0,1482280000,128
Q319T1A1-021,249.35,0,1492030000,128
Q319T1A1-021,248.535,0,312684000,128
Q319T1A1-022,249.35,0,1492030000,128
Q319T1A1-023,249.35,0,1529330000,128
Q319T1A1-024,247.721,0,1482280000,128
Q319T1A1-025,249.35,0,1529330000,128
Q319T1A1-026,247.313,0,415572000,128
Q319T1A1-027,249.35,0,1492030000,128
Q319T1A1-028,248.943,0,363532000,128
Q319T1A1-029,248.943,0,331920000,128
Q319T1A1-030,249.35,0,1492030000,128
Q319T1A1-031,248.943,0,394022000,128
Q319T1A1-032,248.535,0,1487160000,128
Q319T1A1-033,248.943,0,1489600000,128
Q319T1A1-034,249.35,0,1492030000,128
Q319T1A1-035,249.35,0,1492030000,128
Q319T1A1-036,248.943,0,386540000,128
Q319T1A1-037,248.943,0,357154000,128
Q319T1A1-038,248.943,0,305367000,128
Q319T1A1-039,248.943,0,296472000,128
Q319T1A1-040,247.313,0,379209000,128
Q319T1A1-041,249.35,0,1492030000,128
Q319T1A1-042,248.943,0,300854000,128
Q319T1A1-043,248.943,0,1489600000,128
Q319T1A1-044,249.35,0,1529330000,128
Q319T1A1-045,249.35,0,1492030000,128
Q319T1A1-046,248.943,0,359255000,128
Q319T1A1-047,248.943,0,376996000,128
Q319T1A1-048,248.943,0,262117000,128
Q319T1A1-049,248.943,0,233997000,128
Q319T1A1-050,248.943,0,324858000,128
Q319T1A1-051,249.35,0,1492030000,128
Q319T1A1-052,248.943,0,1489600000,128
Q319T1A1-053,249.35,0,1492030000,128
Q319T1A1-054,248.943,0,276350000,128
Q319T1A1-055,247.313,0,348698000,128
Q319T1A1-056,248.535,0,269794000,128
Q319T1A1-057,248.943,0,321439000,128
Q319T1A1-076,247.721,0,308495000,128
Q319T1A2-001,248.535,0,335019000,128
Q319T1A2-002,248.943,0,442560000,128
Q319T1A2-003,248.943,0,409888000,128
Q319T1A2-004,248.535,0,235418000,128
Q319T1A2-005,248.943,0,477135000,128
Q319T1A2-006,248.943,0,256611000,128
Q319T1A2-007,248.535,0,367310000,128
Q319T1A2-008,248.943,0,418311000,128
Q319T1A2-009,248.535,0,534854000,128
Q319T1A2-010,248.535,0,213194000,128
Q319T1A2-011,248.943,0,469795000,128
Q319T1A2-012,248.535,0,429390000,128
Q319T1A2-013,248.943,0,335568000,128
Q319T1A2-014,248.943,0,323139000,128
Q319T1A2-015,248.535,0,491721000,128
Q319T1A2-016,248.128,0,416941000,128
Q319T1A2-017,248.535,0,472662000,128
Q319T1A2-018,248.535,0,539587000,128
Q319T1A2-019,248.535,0,295987000,128
Q319T1A2-020,248.535,0,306399000,128
Q319T1A2-021,248.535,0,445061000,128
Q319T1A2-022,248.943,0,284062000,128
Q319T1A2-023,248.535,0,409217000,128
Q319T1A2-024,248.943,0,484709000,128
Q319T1A2-025,248.535,0,445061000,128
Q319T1A2-026,248.535,0,423426000,128
Q319T1A2-027,248.535,0,319232000,128
Q319T1A2-028,248.943,0,477135000,128
Q319T1A2-029,248.943,0,363532000,128
Q319T1A2-030,248.535,0,539587000,128
Q319T1A2-031,248.943,0,477135000,128
Q319T1A2-033,248.943,0,226198000,128
Q319T1A2-034,248.943,0,269046000,128
Q319T1A2-035,248.943,0,200240000,128
Q319T1A2-036,248.943,0,433144000,128
Q319T1A2-037,248.128,0,353915000,128
Q319T1A2-038,248.128,0,422732000,128
Q319T1A2-040,248.943,0,439377000,128
Q319T1A2-041,248.535,0,385907000,128
Q319T1A2-042,248.535,0,429390000,128
Q319T1A2-043,248.535,0,350422000,128
Q319T1A2-044,248.535,0,409217000,128
Q319T1A2-045,248.535,0,311089000,128
Q319T1A2-046,248.535,0,233615000,128
Q319T1A2-047,248.943,0,350996000,128
Q319T1A2-048,248.535,0,275898000,128
Q319T1A2-049,248.535,0,317570000,128
Q319T1A2-050,249.35,0,355659000,128
Q319T1A2-051,248.535,0,342547000,128
Q319T1A2-052,248.943,0,361381000,128
Q319T1A2-053,248.535,0,575221000,128
Q319T1A2-054,248.943,0,439377000,128
Q319T1A2-055,248.943,0,347008000,128
Q319T1A2-056,248.128,0,276697000,128
Q319T1A2-057,248.943,0,885121000,128
Q319T1A2-058,248.943,0,253416000,128
Q319T1A2-060,248.535,0,441836000,128
Q319T1A2-061,247.721,0,314888000,128
Q319T1A2-062,248.943,0,396580000,128
Q319T1A2-063,248.535,0,388365000,128
Q319T1A2-064,248.943,0,247260000,128
Q319T1A2-065,248.535,0,429390000,128
Q319T1A2-066,248.943,0,374683000,128
Q319T1A2-067,248.943,0,215807000,128
Q319T1A2-068,248.943,0,343109000,128
Q319T1A2-069,248.535,0,344482000,128
Q319T1A2-070,248.943,0,278874000,128
Q319T1A2-071,248.535,0,591975000,128
Q319T1A2-072,248.943,0,207732000,128
Q319T1A2-073,248.535,0,220121000,128
Q319T1A2-074,248.943,0,404459000,128
Q319T1A2-075,248.535,0,331377000,128
Q319T1A2-076,247.313,0,342788000,128
Q319T1A2-077,248.943,0,324858000,128
Q319T1A2-078,248.943,0,513221000,128
Q319T1A2-079,248.535,0,235418000,128
Q319T1A2-080,248.535,0,458447000,128
Q319T1A2-200,247.721,0,232849000,128
Q319T1A2-200,248.943,0,330126000,128
Q319T1A2-201,248.128,0,334469000,128
Q319T1B1-001,248.943,0,277606000,128
Q319T1B1-002,248.943,0,267866000,128
Q319T1B1-003,248.943,0,305367000,128
Q319T1B1-004,247.721,0,263089000,128
Q319T1B1-005,248.128,0,249481000,128
Q319T1B1-006,248.943,0,277606000,128
Q319T1B1-007,248.943,0,323139000,128
Q319T1B1-008,248.535,0,283597000,128
Q319T1B1-009,248.943,0,389002000,128
Q319T1B1-010,248.535,0,274655000,128
Q319T1B1-011,248.943,0,372398000,128
Q319T1B1-012,248.943,0,260997000,128
Q319T1B1-013,248.128,0,347848000,128
Q319T1B1-014,248.943,0,305367000,128
Q319T1B1-015,247.313,0,463157000,128
Q319T1B1-016,248.943,0,209155000,128
Q319T1B1-017,248.943,0,331920000,128
Q319T1B1-018,248.943,0,281444000,128
Q319T1B1-019,247.313,0,248662000,128
Q319T1B1-020,248.943,0,348991000,128
Q319T1B1-021,248.943,0,270236000,128
Q319T1B1-022,248.535,0,628592000,128
Q319T1B1-023,248.943,0,238568000,128
Q319T1B1-024,248.943,0,282747000,128
Q319T1B1-025,248.943,0,250301000,128
Q319T1B1-026,248.943,0,218901000,128
Q319T1B1-027,248.943,0,341192000,128
Q319T1B1-028,248.535,0,393377000,128
Q319T1B1-029,248.943,0,337422000,128
Q319T1B1-030,248.943,0,305367000,128
Q319T1B1-031,248.943,0,321439000,128
Q319T1B1-032,248.943,0,521994000,128
Q319T1B1-033,248.943,0,221280000,128
Q319T1B1-034,248.943,0,365709000,128
Q319T1B1-035,248.943,0,339296000,128
Q319T1B1-036,248.535,0,322610000,128
Q319T1B1-037,248.943,0,1489600000,128
Q319T1B1-038,248.943,0,280153000,128
Q319T1B1-039,248.535,0,278417000,128
Q319T1B1-040,248.943,0,200240000,128
Q319T1B1-041,248.943,0,347008000,128
Q319T1B1-042,248.943,0,341192000,128
Q319T1B1-044,248.943,0,286729000,128
Q319T1B1-045,248.943,0,244293000,128
Q319T1B1-046,248.943,0,313197000,128
Q319T1B1-047,248.943,0,302343000,128
Q319T1B1-048,248.535,0,227513000,128
Q319T1B1-049,248.943,0,445791000,128
Q319T1B1-050,248.943,0,207028000,128
Q319T1B1-051,248.943,0,236718000,128
Q319T1B1-052,248.943,0,347008000,128
Q319T1B1-053,248.535,0,293141000,128
Q319T1B1-054,248.535,0,420506000,128
Q319T1B1-055,248.535,0,525633000,128
Q319T1B1-056,248.535,0,458447000,128
Q319T1B1-057,248.943,0,244293000,128
Q319T1B1-058,248.943,0,331920000,128
Q319T1B1-059,248.943,0,217343000,128
Q319T1B1-060,248.943,0,1489600000,128
Q319T1B1-062,248.535,0,301848000,128
Q319T1B1-063,248.535,0,356569000,128
Q319T1B1-064,248.943,0,241397000,128
Q319T1B1-065,248.943,0,452395000,128
Q319T1B1-066,248.943,0,215047000,128
Q319T1B1-068,248.943,0,337422000,128
Q319T1B1-069,248.943,0,183956000,128
Q319T1B1-070,248.535,0,401141000,128
Q319T1B1-071,248.535,0,360789000,128
Q319T1B1-072,248.535,0,393377000,128
Q319T1B1-073,248.535,0,265102000,128
Q319T1B1-074,248.943,0,316442000,128
Q319T1B1-075,248.943,0,459198000,128
Q319T1B1-076,248.943,0,249279000,128
Q319T1B1-077,248.943,0,229599000,128
Q319T1B1-078,248.943,0,381708000,128
Q319T1B1-079,248.943,0,348991000,128
Q319T1B1-201,248.128,0,255771000,128
Q319T1B1-202,248.535,0,262816000,128
Q319T1B2-001,248.535,0,245860000,128
Q319T1B2-002,247.721,0,375145000,128
Q319T1B2-003,248.943,0,198936000,128
Q319T1B2-004,248.943,0,243320000,128
Q319T1B2-005,248.943,0,264387000,128
Q319T1B2-006,248.535,0,1563420000,128
Q319T1B2-007,248.535,0,472662000,128
Q319T1B2-008,248.943,0,343109000,128
Q319T1B2-009,248.535,0,307946000,128
Q319T1B2-010,248.943,0,347008000,128
Q319T1B2-011,248.943,0,386540000,128
Q319T1B2-012,248.943,0,258785000,128
Q319T1B2-013,248.943,0,365709000,128
Q319T1B2-014,248.535,0,220121000,128
Q319T1B2-015,248.535,0,438657000,128
Q319T1B2-016,248.535,0,320913000,128
Q319T1B2-017,248.943,0,259887000,128
Q319T1B2-018,248.535,0,280983000,128
Q319T1B2-019,248.943,0,455771000,128
Q319T1B2-020,248.943,0,280153000,128
Q319T1B2-021,248.943,0,445791000,128
Q319T1B2-022,248.943,0,399172000,128
Q319T1B2-023,248.943,0,381708000,128
Q319T1B2-025,248.535,0,503912000,128
Q319T1B2-026,248.943,0,401798000,128
Q319T1B2-027,248.943,0,433144000,128
Q319T1B2-028,248.943,0,324858000,128
Q319T1B2-029,248.943,0,296472000,128
Q319T1B2-029,248.535,0,253002000,128
Q319T1B2-030,248.535,0,423426000,128
Q319T1B2-031,248.943,0,341192000,128
Q319T1B2-032,248.943,0,415465000,128
Q319T1B2-033,248.943,0,353025000,128
Q319T1B2-034,248.535,0,344482000,128
Q319T1B2-035,248.943,0,323139000,128
Q319T1B2-036,248.943,0,399172000,128
Q319T1B2-037,248.943,0,255537000,128
Q319T1B2-038,248.535,0,340633000,128
Q319T1B2-039,248.943,0,222085000,128
Q319T1B2-040,248.943,0,271437000,128
Q319T1B2-041,248.943,0,280153000,128
Q319T1B2-042,248.943,0,409888000,128
Q319T1B2-043,248.535,0,383480000,128
Q319T1B2-044,248.943,0,526494000,128
Q319T1B2-045,248.535,0,301848000,128
Q319T1B2-047,248.535,0,358667000,128
Q319T1B2-048,248.943,0,224534000,128
Q319T1B2-049,248.535,0,365110000,128
Q319T1B2-050,248.943,0,241397000,128
Q319T1B2-051,248.535,0,609734000,128
Q319T1B2-052,248.535,0,287610000,128
Q319T1B2-053,248.535,0,216987000,128
Q319T1B2-054,248.943,0,409888000,128
Q319T1B2-055,248.535,0,205991000,128
Q319T1B2-056,248.535,0,237251000,128
Q319T1B2-058,248.535,0,411982000,128
Q319T1B2-059,248.943,0,250301000,128
Q319T1B2-060,248.943,0,348991000,128
Q319T1B2-061,248.943,0,439377000,128
Q319T1B2-063,248.943,0,207028000,128
Q319T1B2-064,248.943,0,462677000,128
Q319T1B2-065,248.943,0,245274000,128
Q319T1B2-066,248.943,0,347008000,128
Q319T1B2-067,248.535,0,311089000,128
Q319T1B2-068,248.535,0,274655000,128
Q319T1B2-069,248.943,0,235804000,128
Q319T1B2-070,248.943,0,535731000,128
Q319T1B2-071,248.943,0,272649000,128
Q319T1B2-072,248.535,0,365110000,128
Q319T1B2-073,248.943,0,319756000,128
Q319T1B2-074,248.943,0,353025000,128
Q319T1B2-075,248.943,0,233997000,128
Q319T1B2-077,248.943,0,389002000,128
Q319T1B2-078,248.943,0,277606000,128
Q319T1B2-079,248.943,0,365709000,128
Q319T1B2-200,248.535,0,350422000,128
Q319T1B2-201,248.943,0,363532000,128
Q319T1B2-202,248.535,0,378717000,128
Q319T1I2-001,247.721,0,278777000,128
Q319T1I2-001,248.943,0,350996000,128
Q319T1I2-002,248.943,0,328351000,128
Q319T1I2-003,248.943,0,330126000,128
Q319T1I2-004,248.943,0,323139000,128
Q319T1I2-005,248.535,0,295987000,128
Q319T1I2-006,248.535,0,472662000,128
Q319T1I2-008,248.128,0,334469000,128
Q319T1I2-009,248.943,0,361381000,128
Q319T1I2-010,248.535,0,358667000,128
Q319T1I2-011,248.943,0,324858000,128
Q319T1I2-012,248.943,0,258785000,128
Q319T1I2-013,248.943,0,418311000,128
Q319T1I2-014,245.683,0,418567000,128
Q319T1I2-015,248.535,0,274655000,128
Q319T1I2-015,248.128,0,347848000,128
Q319T1I2-016,248.943,0,439377000,128
Q319T1I2-018,247.721,0,288026000,128
Q319T1I2-019,248.943,0,235804000,128
Q319T1I2-020,249.35,0,327130000,128
Q319T1I2-021,248.943,0,335568000,128
Q319T1I2-022,248.943,0,424120000,128
Q319T1I2-023,248.535,0,270993000,128
Q319T1I2-024,52.1517,-1,-1,72
Q319T1I2-024,122.638,-1,-1,72
Q319T1I2-025,248.943,0,500601000,128
Q319T1I2-026,248.128,0,322082000,128
Q319T1I2-027,248.943,0,316442000,128
Q319T1I2-028,248.943,0,247260000,128
Q319T1I2-029,248.943,0,247260000,128
Q319T1I2-030,248.943,0,374683000,128
Q319T1I2-031,248.535,0,273423000,128
Q319T1I2-032,248.535,0,398519000,128
Q319T1I2-033,248.943,0,372398000,128
Q319T1I2-034,248.128,0,247453000,128
Q319T1I2-036,250.573,0,213448000,128
Q319T1I2-037,248.943,0,311599000,128
Q319T1I2-038,248.943,0,282747000,128
Q319T1I2-039,248.943,0,250301000,128
Q319T1I2-040,248.535,0,432435000,128
Q319T1I2-041,248.943,0,305367000,128
Q319T1I2-042,248.535,0,340633000,128
Q319T1I2-043,248.535,0,219329000,128
Q319T1I2-044,248.535,0,393377000,128
Q319T1I2-046,248.943,0,357154000,128
Q319T1I2-047,248.943,0,319756000,128
Q319T1I2-049,248.943,0,273871000,128
Q319T1I2-051,248.943,0,232218000,128
Q319T1I2-052,248.943,0,324858000,128
Q319T1I2-053,248.943,0,436238000,128
Q319T1I2-054,248.943,0,251331000,128
Q319T1I2-055,248.535,0,441836000,128
Q319T1I2-056,248.535,0,495719000,128
Q319T1I2-057,248.535,0,232723000,128
Q319T1I2-058,248.943,0,407156000,128
Q319T1I2-059,248.535,0,206689000,128
Q319T1I2-060,248.943,0,357154000,128
Q319T1I2-061,248.535,0,597778000,128
Q319T1I2-062,248.535,0,300361000,128
Q319T1I2-063,248.943,0,401798000,128
Q319T1I2-064,248.943,0,415465000,128
Q319T1I2-065,249.35,0,249687000,128
Q319T1I2-066,248.943,0,396580000,128
Q319T1I2-067,248.535,0,367310000,128
Q319T1I2-068,245.683,0,344421000,128
Q319T1I2-069,248.943,0,379338000,128
Q319T1I2-070,248.943,0,296472000,128
Q319T1I2-071,248.535,0,420506000,128
Q319T1I2-072,248.943,0,310017000,128
Q319T1I2-073,248.535,0,549310000,128
Q319T1I2-074,248.943,0,341192000,128
Q319T1I2-075,248.943,0,333734000,128
Q319T1I2-076,248.535,0,371789000,128
Q319T1I2-077,248.535,0,435524000,128
Q319T1I2-078,248.535,0,234513000,128
Q319T1I2-079,248.943,0,492527000,128
Q319T1I2-080,248.535,0,203924000,128
Q319T2A1-001,249.35,0,1492030000,128
Q319T2A1-002,249.35,0,1492030000,128
Q319T2A1-003,248.943,0,1565980000,128
Q319T2A1-004,249.35,0,1492030000,128
Q319T2A1-005,249.35,0,1492030000,128
Q319T2A1-006,249.35,0,1492030000,128
Q319T2A1-007,249.35,0,1492030000,128
Q319T2A1-008,249.35,0,1529330000,128
Q319T2A1-009,247.721,0,1519340000,128
Q319T2A1-010,249.35,0,1529330000,128
Q319T2A1-011,249.35,0,1529330000,128
Q319T2A1-012,248.943,0,1526840000,128
Q319T2A1-013,249.35,0,1529330000,128
Q319T2A1-014,249.35,0,1568550000,128
Q319T2A1-015,249.35,0,1492030000,128
Q319T2A1-016,249.35,0,1492030000,128
Q319T2A1-017,249.35,0,1492030000,128
Q319T2A1-018,249.35,0,1529330000,128
Q319T2A1-019,249.35,0,1492030000,128
Q319T2A1-020,249.35,0,1492030000,128
Q319T2A1-021,249.35,0,1492030000,128
Q319T2A1-022,249.35,0,1492030000,128
Q319T2A1-023,249.35,0,1492030000,128
Q509T1A1-001,248.943,0,293622000,128
Q509T1A1-002,247.721,0,313265000,128
Q509T1A1-003,247.313,0,384010000,128
Q509T1A1-005,247.721,0,332095000,128
Q509T1A1-006,248.943,0,424120000,128
Q509T1A1-008,248.943,0,459198000,128
Q509T1A1-008,249.35,0,299869000,128
Q509T1A1-009,248.943,0,297919000,128
Q509T1A1-010,248.943,0,363532000,128
Q509T1A1-011,248.943,0,535731000,128
Q509T1A1-012,248.943,0,396580000,128
Q509T1A1-013,248.943,0,550210000,128
Q509T1A1-015,248.943,0,197648000,128
Q509T1A1-016,248.943,0,326595000,128
Q509T1A1-017,248.128,0,416941000,128
Q509T1A1-018,248.943,0,265536000,128
Q509T1A1-018,248.943,0,202901000,128
Q509T1A1-019,248.535,0,369536000,128
Q509T1A1-020,248.943,0,280153000,128
Q509T1A1-021,248.943,0,243320000,128
Q509T1A1-022,248.943,0,550210000,128
Q509T1A1-023,248.943,0,477135000,128
Q509T1A1-024,248.535,0,262816000,128
Q509T1A1-025,248.535,0,283597000,128
Q509T1A1-026,248.943,0,427086000,128
Q509T1A1-027,248.943,0,219688000,128
Q509T1A1-028,248.943,0,331920000,128
Q509T1A1-029,248.943,0,326595000,128
Q509T1A1-030,248.943,0,323139000,128
Q509T1A1-031,248.535,0,210981000,128
Q509T1A1-032,248.943,0,272649000,128
Q509T1A1-033,248.535,0,781710000,128
Q509T1A1-034,248.943,0,290825000,128
Q509T1A1-035,248.943,0,469795000,128
Q509T1A1-036,248.943,0,500601000,128
Q509T1A1-037,248.128,0,691744000,128
Q509T1A1-039,248.943,0,396580000,128
Q509T1A1-040,248.943,0,323139000,128
