,電池編號,V:測試電壓值,I:漏電流值,OM:絕緣電阻值,PF:結果判定,正極隔離膜批號,負極隔離膜批號,正極來料,負極來料
1609,Q318T1H2-035,248.535,0.0,1604560000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1610,Q318T1H2-036,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1611,Q318T1H2-037,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1612,Q318T1H2-038,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1613,Q318T1H2-039,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1614,Q318T1H2-040,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1615,Q318T1H2-041,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1616,Q318T1H2-042,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1617,Q318T1H2-043,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1618,Q318T1H2-044,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1619,Q318T1H2-045,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1620,Q318T1H2-046,248.94299999999998,0.0,1744950000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1621,Q318T1H2-047,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1622,Q318T1H2-048,248.94299999999998,0.0,1565980000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1623,Q318T1H2-049,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1624,Q318T1H2-050,248.94299999999998,0.0,1607190000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1625,Q318T1H2-051,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1626,Q318T1H2-052,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1627,Q318T1H2-053,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1628,Q318T1H2-054,248.94299999999998,0.0,1565980000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1629,Q318T1H2-055,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1630,Q318T1H2-056,248.94299999999998,0.0,1565980000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1631,Q318T1H2-057,248.94299999999998,0.0,1607190000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1632,Q318T1H2-058,248.128,0.0,1484720000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1633,Q318T1H2-059,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1634,Q318T1H2-060,248.535,0.0,1487160000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1635,Q318T1H2-061,248.94299999999998,0.0,1607190000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1636,Q318T1H2-062,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1637,Q318T1H2-063,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1638,Q318T1H2-064,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1639,Q318T1H2-065,248.94299999999998,0.0,1246400000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1640,Q318T1H2-066,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1641,Q318T1H2-067,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1642,Q318T1H2-068,248.94299999999998,0.0,1526840000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1643,Q318T1H2-069,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1644,Q318T1H2-100,248.94299999999998,0.0,1489600000.0,128.0,TAF29AD1102,TAF26AD0601,102965,FH22K01
1645,Q318T1I1-001,247.72099999999998,0.0,1482280000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1646,Q318T1I1-002,249.35,0.0,1911670000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1647,Q318T1I1-003,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1648,Q318T1I1-004,248.94299999999998,0.0,3197220000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1649,Q318T1I1-005,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1650,Q318T1I1-006,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1651,Q318T1I1-007,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1652,Q318T1I1-008,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1653,Q318T1I1-009,248.535,0.0,1487160000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1654,Q318T1I1-010,248.94299999999998,0.0,1565980000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1655,Q318T1I1-011,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1656,Q318T1I1-012,248.94299999999998,0.0,1526840000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1657,Q318T1I1-013,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1658,Q318T1I1-014,248.94299999999998,0.0,1526840000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1659,Q318T1I1-015,248.535,0.0,1487160000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1660,Q318T1I1-016,249.35,0.0,1568550000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1661,Q318T1I1-017,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1662,Q318T1I1-018,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1663,Q318T1I1-020,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1664,Q318T1I1-021,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1665,Q318T1I1-022,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1666,Q318T1I1-023,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1667,Q318T1I1-024,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1668,Q318T1I1-025,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1669,Q318T1I1-026,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1670,Q318T1I1-027,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1671,Q318T1I1-028,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1672,Q318T1I1-029,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1673,Q318T1I1-030,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1674,Q318T1I1-031,247.72099999999998,0.0,1482280000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1675,Q318T1I1-032,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1676,Q318T1I1-033,247.72099999999998,0.0,1519340000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1677,Q318T1I1-034,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1678,Q318T1I1-035,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1679,Q318T1I1-036,247.313,0.0,1479840000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1680,Q318T1I1-037,248.535,0.0,1487160000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1681,Q318T1I1-038,248.535,0.0,1487160000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1682,Q318T1I1-039,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1683,Q318T1I1-040,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1684,Q318T1I1-041,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1685,Q318T1I1-042,248.94299999999998,0.0,1526840000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1686,Q318T1I1-043,247.72099999999998,0.0,1482280000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1687,Q318T1I1-044,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1688,Q318T1I1-045,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1689,Q318T1I1-046,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1690,Q318T1I1-047,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1691,Q318T1I1-048,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1692,Q318T1I1-049,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1693,Q318T1I1-050,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1694,Q318T1I1-051,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1695,Q318T1I1-052,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1696,Q318T1I1-054,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1697,Q318T1I1-055,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1698,Q318T1I1-056,247.72099999999998,0.0,1482280000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1699,Q318T1I1-058,247.313,0.0,1479840000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1700,Q318T1I1-059,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1701,Q318T1I1-060,248.535,0.0,1487160000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1702,Q318T1I1-061,248.94299999999998,0.0,1526840000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1703,Q318T1I1-062,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1704,Q318T1I1-063,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1705,Q318T1I1-064,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1706,Q318T1I1-065,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1707,Q318T1I1-066   ,248.535,0.0,1524340000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1708,Q318T1I1-067,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1709,Q318T1I1-068,248.128,0.0,1484720000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1710,Q318T1I1-069,248.128,0.0,1484720000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1711,Q318T1I1-070,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1712,Q318T1I1-071,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1713,Q318T1I1-072,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1714,Q318T1I1-073,247.313,0.0,1479840000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1715,Q318T1I1-074  ,247.72099999999998,0.0,1482280000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1716,Q318T1I1-075,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1717,Q318T1I1-077,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1718,Q318T1I1-079,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1719,Q318T1I1-200,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1720,Q318T1I1-201,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1721,Q318T1I1-202,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1722,Q318T1I1-203,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1723,Q318T1I1-204,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102965,FH22K01
1724,Q319T1A1-001,249.35,0.0,1699260000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1725,Q319T1A1-002,248.94299999999998,0.0,379338000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1726,Q319T1A1-003,247.313,0.0,1685380000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1727,Q319T1A1-004,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1728,Q319T1A1-005,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1729,Q319T1A1-006,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1730,Q319T1A1-007,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1731,Q319T1A1-008,248.94299999999998,0.0,224534000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1732,Q319T1A1-009,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1733,Q319T1A1-010,248.535,0.0,222531000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1734,Q319T1A1-011,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1735,Q319T1A1-012,247.72099999999998,0.0,1519340000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1736,Q319T1A1-013,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1737,Q319T1A1-014,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1738,Q319T1A1-015,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1739,Q319T1A1-016,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1740,Q319T1A1-017,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1741,Q319T1A1-018,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1742,Q319T1A1-019,248.94299999999998,0.0,310017000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1743,Q319T1A1-020,247.72099999999998,0.0,1482280000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1744,Q319T1A1-021,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1745,Q319T1A1-022,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1746,Q319T1A1-023,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1747,Q319T1A1-024,247.72099999999998,0.0,1482280000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1748,Q319T1A1-025,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1749,Q319T1A1-026,247.313,0.0,415572000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1750,Q319T1A1-027,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1751,Q319T1A1-028,248.94299999999998,0.0,363532000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1752,Q319T1A1-029,248.94299999999998,0.0,331920000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1753,Q319T1A1-030,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1754,Q319T1A1-031,248.94299999999998,0.0,394022000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1755,Q319T1A1-032,248.535,0.0,1487160000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1756,Q319T1A1-033,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1757,Q319T1A1-034,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1758,Q319T1A1-035,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1759,Q319T1A1-036,248.94299999999998,0.0,386540000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1760,Q319T1A1-037,248.94299999999998,0.0,357154000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1761,Q319T1A1-038,248.94299999999998,0.0,305367000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1762,Q319T1A1-039,248.94299999999998,0.0,296472000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1763,Q319T1A1-040,247.313,0.0,379209000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1764,Q319T1A1-041,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1765,Q319T1A1-042,248.94299999999998,0.0,300854000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1766,Q319T1A1-043,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1767,Q319T1A1-044,249.35,0.0,1529330000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1768,Q319T1A1-045,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1769,Q319T1A1-046,248.94299999999998,0.0,359255000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1770,Q319T1A1-047,248.94299999999998,0.0,376996000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1771,Q319T1A1-048,248.94299999999998,0.0,262117000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1772,Q319T1A1-049,248.94299999999998,0.0,233997000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1773,Q319T1A1-050,248.94299999999998,0.0,324858000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1774,Q319T1A1-051,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1775,Q319T1A1-052,248.94299999999998,0.0,1489600000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1776,Q319T1A1-053,249.35,0.0,1492030000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1777,Q319T1A1-054,248.94299999999998,0.0,276350000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1778,Q319T1A1-055,247.313,0.0,348698000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1779,Q319T1A1-056,248.535,0.0,269794000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1780,Q319T1A1-057,248.94299999999998,0.0,321439000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1781,Q319T1A1-076,247.72099999999998,0.0,308495000.0,128.0,TAF26AD0504,TAF26AD0501,102966,FH22K01
1782,Q319T1A2-001,248.535,0.0,335019000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1783,Q319T1A2-002,248.94299999999998,0.0,442560000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1784,Q319T1A2-003,248.94299999999998,0.0,409888000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1785,Q319T1A2-004,248.535,0.0,235418000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1786,Q319T1A2-005,248.94299999999998,0.0,477135000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1787,Q319T1A2-006,248.94299999999998,0.0,256611000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1788,Q319T1A2-007,248.535,0.0,367310000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1789,Q319T1A2-008,248.94299999999998,0.0,418311000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1790,Q319T1A2-009,248.535,0.0,534854000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1791,Q319T1A2-010,248.535,0.0,213194000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1792,Q319T1A2-011,248.94299999999998,0.0,469795000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1793,Q319T1A2-012,248.535,0.0,429390000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1794,Q319T1A2-013,248.94299999999998,0.0,335568000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1795,Q319T1A2-014,248.94299999999998,0.0,323139000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1796,Q319T1A2-015,248.535,0.0,491721000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1797,Q319T1A2-016,248.128,0.0,416941000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1798,Q319T1A2-017,248.535,0.0,472662000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1799,Q319T1A2-018,248.535,0.0,539587000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1800,Q319T1A2-019,248.535,0.0,295987000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1801,Q319T1A2-020,248.535,0.0,306399000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1802,Q319T1A2-021,248.535,0.0,445061000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1803,Q319T1A2-022,248.94299999999998,0.0,284062000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1804,Q319T1A2-023,248.535,0.0,409217000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1805,Q319T1A2-024,248.94299999999998,0.0,484709000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1806,Q319T1A2-025,248.535,0.0,445061000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1807,Q319T1A2-026,248.535,0.0,423426000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1808,Q319T1A2-027,248.535,0.0,319232000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1809,Q319T1A2-028,248.94299999999998,0.0,477135000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1810,Q319T1A2-029,248.94299999999998,0.0,363532000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1811,Q319T1A2-030,248.535,0.0,539587000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1812,Q319T1A2-031,248.94299999999998,0.0,477135000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1813,Q319T1A2-033,248.94299999999998,0.0,226198000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1814,Q319T1A2-034,248.94299999999998,0.0,269046000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1815,Q319T1A2-035,248.94299999999998,0.0,200240000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1816,Q319T1A2-036,248.94299999999998,0.0,433144000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1817,Q319T1A2-037,248.128,0.0,353915000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1818,Q319T1A2-038,248.128,0.0,422732000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1819,Q319T1A2-040,248.94299999999998,0.0,439377000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1820,Q319T1A2-041,248.535,0.0,385907000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1821,Q319T1A2-042,248.535,0.0,429390000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1822,Q319T1A2-043,248.535,0.0,350422000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1823,Q319T1A2-044,248.535,0.0,409217000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1824,Q319T1A2-045,248.535,0.0,311089000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1825,Q319T1A2-046,248.535,0.0,233615000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1826,Q319T1A2-047,248.94299999999998,0.0,350996000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1827,Q319T1A2-048,248.535,0.0,275898000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1828,Q319T1A2-049,248.535,0.0,317570000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1829,Q319T1A2-050,249.35,0.0,355659000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1830,Q319T1A2-051,248.535,0.0,342547000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1831,Q319T1A2-052,248.94299999999998,0.0,361381000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1832,Q319T1A2-053,248.535,0.0,575221000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1833,Q319T1A2-054,248.94299999999998,0.0,439377000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1834,Q319T1A2-055,248.94299999999998,0.0,347008000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1835,Q319T1A2-056,248.128,0.0,276697000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
1836,Q319T1A2-057,248.94299999999998,0.0,885121000.0,128.0,TAF26AD0604,TAF26AD0701,102966,FH22K01
